,file_path,emotion,dataset
8109,D:\VocalCoach\CREMA-D\AudioWAV\1082_IWW_DIS_XX.wav,Disgust,CREMA-D
8110,D:\VocalCoach\CREMA-D\AudioWAV\1082_IWW_FEA_XX.wav,Fear,CREMA-D
8111,D:\VocalCoach\CREMA-D\AudioWAV\1082_IWW_HAP_XX.wav,Happiness,CREMA-D
8112,D:\VocalCoach\CREMA-D\AudioWAV\1082_IWW_NEU_XX.wav,Neutral,CREMA-D
8113,D:\VocalCoach\CREMA-D\AudioWAV\1082_IWW_SAD_XX.wav,Sadness,CREMA-D
8114,D:\VocalCoach\CREMA-D\AudioWAV\1082_MTI_ANG_XX.wav,Anger,CREMA-D
8115,D:\VocalCoach\CREMA-D\AudioWAV\1082_MTI_DIS_XX.wav,Disgust,CREMA-D
8116,D:\VocalCoach\CREMA-D\AudioWAV\1082_MTI_FEA_XX.wav,Fear,CREMA-D
8117,D:\VocalCoach\CREMA-D\AudioWAV\1082_MTI_HAP_XX.wav,Happiness,CREMA-D
8118,D:\VocalCoach\CREMA-D\AudioWAV\1082_MTI_NEU_XX.wav,Neutral,CREMA-D
8119,D:\VocalCoach\CREMA-D\AudioWAV\1082_MTI_SAD_XX.wav,Sadness,CREMA-D
8120,D:\VocalCoach\CREMA-D\AudioWAV\1082_TAI_ANG_XX.wav,Anger,CREMA-D
8121,D:\VocalCoach\CREMA-D\AudioWAV\1082_TAI_DIS_XX.wav,Disgust,CREMA-D
8122,D:\VocalCoach\CREMA-D\AudioWAV\1082_TAI_FEA_XX.wav,Fear,CREMA-D
8123,D:\VocalCoach\CREMA-D\AudioWAV\1082_TAI_HAP_XX.wav,Happiness,CREMA-D
8124,D:\VocalCoach\CREMA-D\AudioWAV\1082_TAI_NEU_XX.wav,Neutral,CREMA-D
8125,D:\VocalCoach\CREMA-D\AudioWAV\1082_TAI_SAD_XX.wav,Sadness,CREMA-D
8126,D:\VocalCoach\CREMA-D\AudioWAV\1082_TIE_ANG_XX.wav,Anger,CREMA-D
8127,D:\VocalCoach\CREMA-D\AudioWAV\1082_TIE_DIS_XX.wav,Disgust,CREMA-D
8128,D:\VocalCoach\CREMA-D\AudioWAV\1082_TIE_FEA_XX.wav,Fear,CREMA-D
8129,D:\VocalCoach\CREMA-D\AudioWAV\1082_TIE_HAP_XX.wav,Happiness,CREMA-D
8130,D:\VocalCoach\CREMA-D\AudioWAV\1082_TIE_NEU_XX.wav,Neutral,CREMA-D
8131,D:\VocalCoach\CREMA-D\AudioWAV\1082_TIE_SAD_XX.wav,Sadness,CREMA-D
8132,D:\VocalCoach\CREMA-D\AudioWAV\1082_TSI_ANG_XX.wav,Anger,CREMA-D
8133,D:\VocalCoach\CREMA-D\AudioWAV\1082_TSI_DIS_XX.wav,Disgust,CREMA-D
8134,D:\VocalCoach\CREMA-D\AudioWAV\1082_TSI_FEA_XX.wav,Fear,CREMA-D
8135,D:\VocalCoach\CREMA-D\AudioWAV\1082_TSI_HAP_XX.wav,Happiness,CREMA-D
8136,D:\VocalCoach\CREMA-D\AudioWAV\1082_TSI_NEU_XX.wav,Neutral,CREMA-D
8137,D:\VocalCoach\CREMA-D\AudioWAV\1082_TSI_SAD_XX.wav,Sadness,CREMA-D
8138,D:\VocalCoach\CREMA-D\AudioWAV\1082_WSI_ANG_XX.wav,Anger,CREMA-D
8139,D:\VocalCoach\CREMA-D\AudioWAV\1082_WSI_DIS_XX.wav,Disgust,CREMA-D
8140,D:\VocalCoach\CREMA-D\AudioWAV\1082_WSI_FEA_XX.wav,Fear,CREMA-D
8141,D:\VocalCoach\CREMA-D\AudioWAV\1082_WSI_HAP_XX.wav,Happiness,CREMA-D
8142,D:\VocalCoach\CREMA-D\AudioWAV\1082_WSI_NEU_XX.wav,Neutral,CREMA-D
8143,D:\VocalCoach\CREMA-D\AudioWAV\1082_WSI_SAD_XX.wav,Sadness,CREMA-D
8144,D:\VocalCoach\CREMA-D\AudioWAV\1083_DFA_ANG_XX.wav,Anger,CREMA-D
8145,D:\VocalCoach\CREMA-D\AudioWAV\1083_DFA_DIS_XX.wav,Disgust,CREMA-D
8146,D:\VocalCoach\CREMA-D\AudioWAV\1083_DFA_FEA_XX.wav,Fear,CREMA-D
8147,D:\VocalCoach\CREMA-D\AudioWAV\1083_DFA_HAP_XX.wav,Happiness,CREMA-D
8148,D:\VocalCoach\CREMA-D\AudioWAV\1083_DFA_NEU_XX.wav,Neutral,CREMA-D
8149,D:\VocalCoach\CREMA-D\AudioWAV\1083_DFA_SAD_XX.wav,Sadness,CREMA-D
8150,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_ANG_HI.wav,Anger,CREMA-D
8151,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_ANG_LO.wav,Anger,CREMA-D
8152,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_ANG_MD.wav,Anger,CREMA-D
8153,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_DIS_HI.wav,Disgust,CREMA-D
8154,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_DIS_LO.wav,Disgust,CREMA-D
8155,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_DIS_MD.wav,Disgust,CREMA-D
8156,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_FEA_HI.wav,Fear,CREMA-D
8157,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_FEA_LO.wav,Fear,CREMA-D
8158,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_FEA_MD.wav,Fear,CREMA-D
8159,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_HAP_HI.wav,Happiness,CREMA-D
8160,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_HAP_LO.wav,Happiness,CREMA-D
8161,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_HAP_MD.wav,Happiness,CREMA-D
8162,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_NEU_XX.wav,Neutral,CREMA-D
8163,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_SAD_HI.wav,Sadness,CREMA-D
8164,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_SAD_LO.wav,Sadness,CREMA-D
8165,D:\VocalCoach\CREMA-D\AudioWAV\1083_IEO_SAD_MD.wav,Sadness,CREMA-D
8166,D:\VocalCoach\CREMA-D\AudioWAV\1083_IOM_ANG_XX.wav,Anger,CREMA-D
8167,D:\VocalCoach\CREMA-D\AudioWAV\1083_IOM_DIS_XX.wav,Disgust,CREMA-D
8168,D:\VocalCoach\CREMA-D\AudioWAV\1083_IOM_FEA_XX.wav,Fear,CREMA-D
8169,D:\VocalCoach\CREMA-D\AudioWAV\1083_IOM_HAP_XX.wav,Happiness,CREMA-D
8170,D:\VocalCoach\CREMA-D\AudioWAV\1083_IOM_NEU_XX.wav,Neutral,CREMA-D
8171,D:\VocalCoach\CREMA-D\AudioWAV\1083_IOM_SAD_XX.wav,Sadness,CREMA-D
8172,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITH_ANG_XX.wav,Anger,CREMA-D
8173,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITH_DIS_XX.wav,Disgust,CREMA-D
8174,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITH_FEA_XX.wav,Fear,CREMA-D
8175,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITH_HAP_XX.wav,Happiness,CREMA-D
8176,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITH_NEU_XX.wav,Neutral,CREMA-D
8177,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITH_SAD_XX.wav,Sadness,CREMA-D
8178,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITS_ANG_XX.wav,Anger,CREMA-D
8179,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITS_DIS_XX.wav,Disgust,CREMA-D
8180,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITS_FEA_XX.wav,Fear,CREMA-D
8181,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITS_HAP_XX.wav,Happiness,CREMA-D
8182,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITS_NEU_XX.wav,Neutral,CREMA-D
8183,D:\VocalCoach\CREMA-D\AudioWAV\1083_ITS_SAD_XX.wav,Sadness,CREMA-D
8184,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWL_ANG_XX.wav,Anger,CREMA-D
8185,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWL_DIS_XX.wav,Disgust,CREMA-D
8186,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWL_FEA_XX.wav,Fear,CREMA-D
8187,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWL_HAP_XX.wav,Happiness,CREMA-D
8188,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWL_NEU_XX.wav,Neutral,CREMA-D
8189,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWL_SAD_XX.wav,Sadness,CREMA-D
8190,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWW_ANG_XX.wav,Anger,CREMA-D
8191,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWW_DIS_XX.wav,Disgust,CREMA-D
8192,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWW_FEA_XX.wav,Fear,CREMA-D
8193,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWW_HAP_XX.wav,Happiness,CREMA-D
8194,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWW_NEU_XX.wav,Neutral,CREMA-D
8195,D:\VocalCoach\CREMA-D\AudioWAV\1083_IWW_SAD_XX.wav,Sadness,CREMA-D
8196,D:\VocalCoach\CREMA-D\AudioWAV\1083_MTI_ANG_XX.wav,Anger,CREMA-D
8197,D:\VocalCoach\CREMA-D\AudioWAV\1083_MTI_DIS_XX.wav,Disgust,CREMA-D
8198,D:\VocalCoach\CREMA-D\AudioWAV\1083_MTI_FEA_XX.wav,Fear,CREMA-D
8199,D:\VocalCoach\CREMA-D\AudioWAV\1083_MTI_HAP_XX.wav,Happiness,CREMA-D
8200,D:\VocalCoach\CREMA-D\AudioWAV\1083_MTI_NEU_XX.wav,Neutral,CREMA-D
8201,D:\VocalCoach\CREMA-D\AudioWAV\1083_MTI_SAD_XX.wav,Sadness,CREMA-D
8202,D:\VocalCoach\CREMA-D\AudioWAV\1083_TAI_ANG_XX.wav,Anger,CREMA-D
8203,D:\VocalCoach\CREMA-D\AudioWAV\1083_TAI_DIS_XX.wav,Disgust,CREMA-D
8204,D:\VocalCoach\CREMA-D\AudioWAV\1083_TAI_FEA_XX.wav,Fear,CREMA-D
8205,D:\VocalCoach\CREMA-D\AudioWAV\1083_TAI_HAP_XX.wav,Happiness,CREMA-D
8206,D:\VocalCoach\CREMA-D\AudioWAV\1083_TAI_NEU_XX.wav,Neutral,CREMA-D
8207,D:\VocalCoach\CREMA-D\AudioWAV\1083_TAI_SAD_XX.wav,Sadness,CREMA-D
8208,D:\VocalCoach\CREMA-D\AudioWAV\1083_TIE_ANG_XX.wav,Anger,CREMA-D
8209,D:\VocalCoach\CREMA-D\AudioWAV\1083_TIE_DIS_XX.wav,Disgust,CREMA-D
8210,D:\VocalCoach\CREMA-D\AudioWAV\1083_TIE_FEA_XX.wav,Fear,CREMA-D
8211,D:\VocalCoach\CREMA-D\AudioWAV\1083_TIE_HAP_XX.wav,Happiness,CREMA-D
8212,D:\VocalCoach\CREMA-D\AudioWAV\1083_TIE_NEU_XX.wav,Neutral,CREMA-D
8213,D:\VocalCoach\CREMA-D\AudioWAV\1083_TIE_SAD_XX.wav,Sadness,CREMA-D
8214,D:\VocalCoach\CREMA-D\AudioWAV\1083_TSI_ANG_XX.wav,Anger,CREMA-D
8215,D:\VocalCoach\CREMA-D\AudioWAV\1083_TSI_DIS_XX.wav,Disgust,CREMA-D
8216,D:\VocalCoach\CREMA-D\AudioWAV\1083_TSI_FEA_XX.wav,Fear,CREMA-D
8217,D:\VocalCoach\CREMA-D\AudioWAV\1083_TSI_HAP_XX.wav,Happiness,CREMA-D
8218,D:\VocalCoach\CREMA-D\AudioWAV\1083_TSI_NEU_XX.wav,Neutral,CREMA-D
8219,D:\VocalCoach\CREMA-D\AudioWAV\1083_TSI_SAD_XX.wav,Sadness,CREMA-D
8220,D:\VocalCoach\CREMA-D\AudioWAV\1083_WSI_ANG_XX.wav,Anger,CREMA-D
8221,D:\VocalCoach\CREMA-D\AudioWAV\1083_WSI_DIS_XX.wav,Disgust,CREMA-D
8222,D:\VocalCoach\CREMA-D\AudioWAV\1083_WSI_FEA_XX.wav,Fear,CREMA-D
8223,D:\VocalCoach\CREMA-D\AudioWAV\1083_WSI_HAP_XX.wav,Happiness,CREMA-D
8224,D:\VocalCoach\CREMA-D\AudioWAV\1083_WSI_NEU_XX.wav,Neutral,CREMA-D
8225,D:\VocalCoach\CREMA-D\AudioWAV\1083_WSI_SAD_XX.wav,Sadness,CREMA-D
8226,D:\VocalCoach\CREMA-D\AudioWAV\1084_DFA_ANG_XX.wav,Anger,CREMA-D
8227,D:\VocalCoach\CREMA-D\AudioWAV\1084_DFA_DIS_XX.wav,Disgust,CREMA-D
8228,D:\VocalCoach\CREMA-D\AudioWAV\1084_DFA_FEA_XX.wav,Fear,CREMA-D
8229,D:\VocalCoach\CREMA-D\AudioWAV\1084_DFA_HAP_XX.wav,Happiness,CREMA-D
8230,D:\VocalCoach\CREMA-D\AudioWAV\1084_DFA_NEU_XX.wav,Neutral,CREMA-D
8231,D:\VocalCoach\CREMA-D\AudioWAV\1084_DFA_SAD_XX.wav,Sadness,CREMA-D
8232,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_ANG_HI.wav,Anger,CREMA-D
8233,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_ANG_LO.wav,Anger,CREMA-D
8234,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_ANG_MD.wav,Anger,CREMA-D
8235,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_DIS_HI.wav,Disgust,CREMA-D
8236,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_DIS_LO.wav,Disgust,CREMA-D
8237,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_DIS_MD.wav,Disgust,CREMA-D
8238,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_FEA_HI.wav,Fear,CREMA-D
8239,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_FEA_LO.wav,Fear,CREMA-D
8240,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_FEA_MD.wav,Fear,CREMA-D
8241,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_HAP_HI.wav,Happiness,CREMA-D
8242,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_HAP_LO.wav,Happiness,CREMA-D
8243,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_HAP_MD.wav,Happiness,CREMA-D
8244,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_NEU_XX.wav,Neutral,CREMA-D
8245,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_SAD_HI.wav,Sadness,CREMA-D
8246,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_SAD_LO.wav,Sadness,CREMA-D
8247,D:\VocalCoach\CREMA-D\AudioWAV\1084_IEO_SAD_MD.wav,Sadness,CREMA-D
8248,D:\VocalCoach\CREMA-D\AudioWAV\1084_IOM_ANG_XX.wav,Anger,CREMA-D
8249,D:\VocalCoach\CREMA-D\AudioWAV\1084_IOM_DIS_XX.wav,Disgust,CREMA-D
8250,D:\VocalCoach\CREMA-D\AudioWAV\1084_IOM_FEA_XX.wav,Fear,CREMA-D
8251,D:\VocalCoach\CREMA-D\AudioWAV\1084_IOM_HAP_XX.wav,Happiness,CREMA-D
8252,D:\VocalCoach\CREMA-D\AudioWAV\1084_IOM_NEU_XX.wav,Neutral,CREMA-D
8253,D:\VocalCoach\CREMA-D\AudioWAV\1084_IOM_SAD_XX.wav,Sadness,CREMA-D
8254,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITH_ANG_XX.wav,Anger,CREMA-D
8255,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITH_DIS_XX.wav,Disgust,CREMA-D
8256,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITH_FEA_XX.wav,Fear,CREMA-D
8257,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITH_HAP_XX.wav,Happiness,CREMA-D
8258,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITH_NEU_XX.wav,Neutral,CREMA-D
8259,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITH_SAD_XX.wav,Sadness,CREMA-D
8260,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITS_ANG_XX.wav,Anger,CREMA-D
8261,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITS_DIS_XX.wav,Disgust,CREMA-D
8262,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITS_FEA_XX.wav,Fear,CREMA-D
8263,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITS_HAP_XX.wav,Happiness,CREMA-D
8264,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITS_NEU_XX.wav,Neutral,CREMA-D
8265,D:\VocalCoach\CREMA-D\AudioWAV\1084_ITS_SAD_XX.wav,Sadness,CREMA-D
8266,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWL_ANG_XX.wav,Anger,CREMA-D
8267,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWL_DIS_XX.wav,Disgust,CREMA-D
8268,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWL_FEA_XX.wav,Fear,CREMA-D
8269,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWL_HAP_XX.wav,Happiness,CREMA-D
8270,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWL_NEU_XX.wav,Neutral,CREMA-D
8271,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWL_SAD_XX.wav,Sadness,CREMA-D
8272,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWW_ANG_XX.wav,Anger,CREMA-D
8273,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWW_DIS_XX.wav,Disgust,CREMA-D
8274,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWW_FEA_XX.wav,Fear,CREMA-D
8275,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWW_HAP_XX.wav,Happiness,CREMA-D
8276,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWW_NEU_XX.wav,Neutral,CREMA-D
8277,D:\VocalCoach\CREMA-D\AudioWAV\1084_IWW_SAD_XX.wav,Sadness,CREMA-D
8278,D:\VocalCoach\CREMA-D\AudioWAV\1084_MTI_ANG_XX.wav,Anger,CREMA-D
8279,D:\VocalCoach\CREMA-D\AudioWAV\1084_MTI_DIS_XX.wav,Disgust,CREMA-D
8280,D:\VocalCoach\CREMA-D\AudioWAV\1084_MTI_FEA_XX.wav,Fear,CREMA-D
8281,D:\VocalCoach\CREMA-D\AudioWAV\1084_MTI_HAP_XX.wav,Happiness,CREMA-D
8282,D:\VocalCoach\CREMA-D\AudioWAV\1084_MTI_NEU_XX.wav,Neutral,CREMA-D
8283,D:\VocalCoach\CREMA-D\AudioWAV\1084_MTI_SAD_XX.wav,Sadness,CREMA-D
8284,D:\VocalCoach\CREMA-D\AudioWAV\1084_TAI_ANG_XX.wav,Anger,CREMA-D
8285,D:\VocalCoach\CREMA-D\AudioWAV\1084_TAI_DIS_XX.wav,Disgust,CREMA-D
8286,D:\VocalCoach\CREMA-D\AudioWAV\1084_TAI_FEA_XX.wav,Fear,CREMA-D
8287,D:\VocalCoach\CREMA-D\AudioWAV\1084_TAI_HAP_XX.wav,Happiness,CREMA-D
8288,D:\VocalCoach\CREMA-D\AudioWAV\1084_TAI_NEU_XX.wav,Neutral,CREMA-D
8289,D:\VocalCoach\CREMA-D\AudioWAV\1084_TAI_SAD_XX.wav,Sadness,CREMA-D
8290,D:\VocalCoach\CREMA-D\AudioWAV\1084_TIE_ANG_XX.wav,Anger,CREMA-D
8291,D:\VocalCoach\CREMA-D\AudioWAV\1084_TIE_DIS_XX.wav,Disgust,CREMA-D
8292,D:\VocalCoach\CREMA-D\AudioWAV\1084_TIE_FEA_XX.wav,Fear,CREMA-D
8293,D:\VocalCoach\CREMA-D\AudioWAV\1084_TIE_HAP_XX.wav,Happiness,CREMA-D
8294,D:\VocalCoach\CREMA-D\AudioWAV\1084_TIE_NEU_XX.wav,Neutral,CREMA-D
8295,D:\VocalCoach\CREMA-D\AudioWAV\1084_TIE_SAD_XX.wav,Sadness,CREMA-D
8296,D:\VocalCoach\CREMA-D\AudioWAV\1084_TSI_ANG_XX.wav,Anger,CREMA-D
8297,D:\VocalCoach\CREMA-D\AudioWAV\1084_TSI_DIS_XX.wav,Disgust,CREMA-D
8298,D:\VocalCoach\CREMA-D\AudioWAV\1084_TSI_FEA_XX.wav,Fear,CREMA-D
8299,D:\VocalCoach\CREMA-D\AudioWAV\1084_TSI_HAP_XX.wav,Happiness,CREMA-D
8300,D:\VocalCoach\CREMA-D\AudioWAV\1084_TSI_NEU_XX.wav,Neutral,CREMA-D
8301,D:\VocalCoach\CREMA-D\AudioWAV\1084_TSI_SAD_XX.wav,Sadness,CREMA-D
8302,D:\VocalCoach\CREMA-D\AudioWAV\1084_WSI_ANG_XX.wav,Anger,CREMA-D
8303,D:\VocalCoach\CREMA-D\AudioWAV\1084_WSI_DIS_XX.wav,Disgust,CREMA-D
8304,D:\VocalCoach\CREMA-D\AudioWAV\1084_WSI_FEA_XX.wav,Fear,CREMA-D
8305,D:\VocalCoach\CREMA-D\AudioWAV\1084_WSI_HAP_XX.wav,Happiness,CREMA-D
8306,D:\VocalCoach\CREMA-D\AudioWAV\1084_WSI_NEU_XX.wav,Neutral,CREMA-D
8307,D:\VocalCoach\CREMA-D\AudioWAV\1084_WSI_SAD_XX.wav,Sadness,CREMA-D
8308,D:\VocalCoach\CREMA-D\AudioWAV\1085_DFA_ANG_XX.wav,Anger,CREMA-D
8309,D:\VocalCoach\CREMA-D\AudioWAV\1085_DFA_DIS_XX.wav,Disgust,CREMA-D
8310,D:\VocalCoach\CREMA-D\AudioWAV\1085_DFA_FEA_XX.wav,Fear,CREMA-D
8311,D:\VocalCoach\CREMA-D\AudioWAV\1085_DFA_HAP_XX.wav,Happiness,CREMA-D
8312,D:\VocalCoach\CREMA-D\AudioWAV\1085_DFA_NEU_XX.wav,Neutral,CREMA-D
8313,D:\VocalCoach\CREMA-D\AudioWAV\1085_DFA_SAD_XX.wav,Sadness,CREMA-D
8314,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_ANG_HI.wav,Anger,CREMA-D
8315,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_ANG_LO.wav,Anger,CREMA-D
8316,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_ANG_MD.wav,Anger,CREMA-D
8317,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_DIS_HI.wav,Disgust,CREMA-D
8318,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_DIS_LO.wav,Disgust,CREMA-D
8319,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_DIS_MD.wav,Disgust,CREMA-D
8320,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_FEA_HI.wav,Fear,CREMA-D
8321,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_FEA_LO.wav,Fear,CREMA-D
8322,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_FEA_MD.wav,Fear,CREMA-D
8323,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_HAP_HI.wav,Happiness,CREMA-D
8324,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_HAP_LO.wav,Happiness,CREMA-D
8325,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_HAP_MD.wav,Happiness,CREMA-D
8326,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_NEU_XX.wav,Neutral,CREMA-D
8327,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_SAD_HI.wav,Sadness,CREMA-D
8328,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_SAD_LO.wav,Sadness,CREMA-D
8329,D:\VocalCoach\CREMA-D\AudioWAV\1085_IEO_SAD_MD.wav,Sadness,CREMA-D
8330,D:\VocalCoach\CREMA-D\AudioWAV\1085_IOM_ANG_XX.wav,Anger,CREMA-D
8331,D:\VocalCoach\CREMA-D\AudioWAV\1085_IOM_DIS_XX.wav,Disgust,CREMA-D
8332,D:\VocalCoach\CREMA-D\AudioWAV\1085_IOM_FEA_XX.wav,Fear,CREMA-D
8333,D:\VocalCoach\CREMA-D\AudioWAV\1085_IOM_HAP_XX.wav,Happiness,CREMA-D
8334,D:\VocalCoach\CREMA-D\AudioWAV\1085_IOM_NEU_XX.wav,Neutral,CREMA-D
8335,D:\VocalCoach\CREMA-D\AudioWAV\1085_IOM_SAD_XX.wav,Sadness,CREMA-D
8336,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITH_ANG_XX.wav,Anger,CREMA-D
8337,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITH_DIS_XX.wav,Disgust,CREMA-D
8338,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITH_FEA_XX.wav,Fear,CREMA-D
8339,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITH_HAP_XX.wav,Happiness,CREMA-D
8340,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITH_NEU_XX.wav,Neutral,CREMA-D
8341,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITH_SAD_XX.wav,Sadness,CREMA-D
8342,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITS_ANG_XX.wav,Anger,CREMA-D
8343,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITS_DIS_XX.wav,Disgust,CREMA-D
8344,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITS_FEA_XX.wav,Fear,CREMA-D
8345,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITS_HAP_XX.wav,Happiness,CREMA-D
8346,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITS_NEU_XX.wav,Neutral,CREMA-D
8347,D:\VocalCoach\CREMA-D\AudioWAV\1085_ITS_SAD_XX.wav,Sadness,CREMA-D
8348,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWL_ANG_XX.wav,Anger,CREMA-D
8349,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWL_DIS_XX.wav,Disgust,CREMA-D
8350,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWL_FEA_XX.wav,Fear,CREMA-D
8351,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWL_HAP_XX.wav,Happiness,CREMA-D
8352,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWL_NEU_XX.wav,Neutral,CREMA-D
8353,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWL_SAD_XX.wav,Sadness,CREMA-D
8354,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWW_ANG_XX.wav,Anger,CREMA-D
8355,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWW_DIS_XX.wav,Disgust,CREMA-D
8356,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWW_FEA_XX.wav,Fear,CREMA-D
8357,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWW_HAP_XX.wav,Happiness,CREMA-D
8358,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWW_NEU_XX.wav,Neutral,CREMA-D
8359,D:\VocalCoach\CREMA-D\AudioWAV\1085_IWW_SAD_XX.wav,Sadness,CREMA-D
