,file_path,emotion,dataset
5514,C:\EMOTION\Crema D Set\AudioWAV\1050_TSI_SAD_XX.wav,SAD,CREMA-D
5515,C:\EMOTION\Crema D Set\AudioWAV\1050_WSI_ANG_XX.wav,ANG,CREMA-D
5516,C:\EMOTION\Crema D Set\AudioWAV\1050_WSI_DIS_XX.wav,DIS,CREMA-D
5517,C:\EMOTION\Crema D Set\AudioWAV\1050_WSI_FEA_XX.wav,FEA,CREMA-D
5518,C:\EMOTION\Crema D Set\AudioWAV\1050_WSI_HAP_XX.wav,HAP,CREMA-D
5519,C:\EMOTION\Crema D Set\AudioWAV\1050_WSI_NEU_XX.wav,NEU,CREMA-D
5520,C:\EMOTION\Crema D Set\AudioWAV\1050_WSI_SAD_XX.wav,SAD,CREMA-D
5521,C:\EMOTION\Crema D Set\AudioWAV\1051_DFA_ANG_XX.wav,ANG,CREMA-D
5522,C:\EMOTION\Crema D Set\AudioWAV\1051_DFA_DIS_XX.wav,DIS,CREMA-D
5523,C:\EMOTION\Crema D Set\AudioWAV\1051_DFA_FEA_XX.wav,FEA,CREMA-D
5524,C:\EMOTION\Crema D Set\AudioWAV\1051_DFA_HAP_XX.wav,HAP,CREMA-D
5525,C:\EMOTION\Crema D Set\AudioWAV\1051_DFA_NEU_XX.wav,NEU,CREMA-D
5526,C:\EMOTION\Crema D Set\AudioWAV\1051_DFA_SAD_XX.wav,SAD,CREMA-D
5527,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_ANG_HI.wav,ANG,CREMA-D
5528,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_ANG_LO.wav,ANG,CREMA-D
5529,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_ANG_MD.wav,ANG,CREMA-D
5530,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_DIS_HI.wav,DIS,CREMA-D
5531,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_DIS_LO.wav,DIS,CREMA-D
5532,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_DIS_MD.wav,DIS,CREMA-D
5533,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_FEA_HI.wav,FEA,CREMA-D
5534,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_FEA_LO.wav,FEA,CREMA-D
5535,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_FEA_MD.wav,FEA,CREMA-D
5536,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_HAP_HI.wav,HAP,CREMA-D
5537,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_HAP_LO.wav,HAP,CREMA-D
5538,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_HAP_MD.wav,HAP,CREMA-D
5539,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_NEU_XX.wav,NEU,CREMA-D
5540,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_SAD_HI.wav,SAD,CREMA-D
5541,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_SAD_LO.wav,SAD,CREMA-D
5542,C:\EMOTION\Crema D Set\AudioWAV\1051_IEO_SAD_MD.wav,SAD,CREMA-D
5543,C:\EMOTION\Crema D Set\AudioWAV\1051_IOM_ANG_XX.wav,ANG,CREMA-D
5544,C:\EMOTION\Crema D Set\AudioWAV\1051_IOM_DIS_XX.wav,DIS,CREMA-D
5545,C:\EMOTION\Crema D Set\AudioWAV\1051_IOM_FEA_XX.wav,FEA,CREMA-D
5546,C:\EMOTION\Crema D Set\AudioWAV\1051_IOM_HAP_XX.wav,HAP,CREMA-D
5547,C:\EMOTION\Crema D Set\AudioWAV\1051_IOM_NEU_XX.wav,NEU,CREMA-D
5548,C:\EMOTION\Crema D Set\AudioWAV\1051_IOM_SAD_XX.wav,SAD,CREMA-D
5549,C:\EMOTION\Crema D Set\AudioWAV\1051_ITH_ANG_XX.wav,ANG,CREMA-D
5550,C:\EMOTION\Crema D Set\AudioWAV\1051_ITH_DIS_XX.wav,DIS,CREMA-D
5551,C:\EMOTION\Crema D Set\AudioWAV\1051_ITH_FEA_XX.wav,FEA,CREMA-D
5552,C:\EMOTION\Crema D Set\AudioWAV\1051_ITH_HAP_XX.wav,HAP,CREMA-D
5553,C:\EMOTION\Crema D Set\AudioWAV\1051_ITH_NEU_XX.wav,NEU,CREMA-D
5554,C:\EMOTION\Crema D Set\AudioWAV\1051_ITH_SAD_XX.wav,SAD,CREMA-D
5555,C:\EMOTION\Crema D Set\AudioWAV\1051_ITS_ANG_XX.wav,ANG,CREMA-D
5556,C:\EMOTION\Crema D Set\AudioWAV\1051_ITS_DIS_XX.wav,DIS,CREMA-D
5557,C:\EMOTION\Crema D Set\AudioWAV\1051_ITS_FEA_XX.wav,FEA,CREMA-D
5558,C:\EMOTION\Crema D Set\AudioWAV\1051_ITS_HAP_XX.wav,HAP,CREMA-D
5559,C:\EMOTION\Crema D Set\AudioWAV\1051_ITS_NEU_XX.wav,NEU,CREMA-D
5560,C:\EMOTION\Crema D Set\AudioWAV\1051_ITS_SAD_XX.wav,SAD,CREMA-D
5561,C:\EMOTION\Crema D Set\AudioWAV\1051_IWL_ANG_XX.wav,ANG,CREMA-D
5562,C:\EMOTION\Crema D Set\AudioWAV\1051_IWL_DIS_XX.wav,DIS,CREMA-D
5563,C:\EMOTION\Crema D Set\AudioWAV\1051_IWL_FEA_XX.wav,FEA,CREMA-D
5564,C:\EMOTION\Crema D Set\AudioWAV\1051_IWL_HAP_XX.wav,HAP,CREMA-D
5565,C:\EMOTION\Crema D Set\AudioWAV\1051_IWL_NEU_XX.wav,NEU,CREMA-D
5566,C:\EMOTION\Crema D Set\AudioWAV\1051_IWL_SAD_XX.wav,SAD,CREMA-D
5567,C:\EMOTION\Crema D Set\AudioWAV\1051_IWW_ANG_XX.wav,ANG,CREMA-D
5568,C:\EMOTION\Crema D Set\AudioWAV\1051_IWW_DIS_XX.wav,DIS,CREMA-D
5569,C:\EMOTION\Crema D Set\AudioWAV\1051_IWW_FEA_XX.wav,FEA,CREMA-D
5570,C:\EMOTION\Crema D Set\AudioWAV\1051_IWW_HAP_XX.wav,HAP,CREMA-D
5571,C:\EMOTION\Crema D Set\AudioWAV\1051_IWW_NEU_XX.wav,NEU,CREMA-D
5572,C:\EMOTION\Crema D Set\AudioWAV\1051_IWW_SAD_XX.wav,SAD,CREMA-D
5573,C:\EMOTION\Crema D Set\AudioWAV\1051_MTI_ANG_XX.wav,ANG,CREMA-D
5574,C:\EMOTION\Crema D Set\AudioWAV\1051_MTI_DIS_XX.wav,DIS,CREMA-D
5575,C:\EMOTION\Crema D Set\AudioWAV\1051_MTI_FEA_XX.wav,FEA,CREMA-D
5576,C:\EMOTION\Crema D Set\AudioWAV\1051_MTI_HAP_XX.wav,HAP,CREMA-D
5577,C:\EMOTION\Crema D Set\AudioWAV\1051_MTI_NEU_XX.wav,NEU,CREMA-D
5578,C:\EMOTION\Crema D Set\AudioWAV\1051_MTI_SAD_XX.wav,SAD,CREMA-D
5579,C:\EMOTION\Crema D Set\AudioWAV\1051_TAI_ANG_XX.wav,ANG,CREMA-D
5580,C:\EMOTION\Crema D Set\AudioWAV\1051_TAI_DIS_XX.wav,DIS,CREMA-D
5581,C:\EMOTION\Crema D Set\AudioWAV\1051_TAI_FEA_XX.wav,FEA,CREMA-D
5582,C:\EMOTION\Crema D Set\AudioWAV\1051_TAI_HAP_XX.wav,HAP,CREMA-D
5583,C:\EMOTION\Crema D Set\AudioWAV\1051_TAI_NEU_XX.wav,NEU,CREMA-D
5584,C:\EMOTION\Crema D Set\AudioWAV\1051_TAI_SAD_XX.wav,SAD,CREMA-D
5585,C:\EMOTION\Crema D Set\AudioWAV\1051_TIE_ANG_XX.wav,ANG,CREMA-D
5586,C:\EMOTION\Crema D Set\AudioWAV\1051_TIE_DIS_XX.wav,DIS,CREMA-D
5587,C:\EMOTION\Crema D Set\AudioWAV\1051_TIE_FEA_XX.wav,FEA,CREMA-D
5588,C:\EMOTION\Crema D Set\AudioWAV\1051_TIE_HAP_XX.wav,HAP,CREMA-D
5589,C:\EMOTION\Crema D Set\AudioWAV\1051_TIE_NEU_XX.wav,NEU,CREMA-D
5590,C:\EMOTION\Crema D Set\AudioWAV\1051_TIE_SAD_XX.wav,SAD,CREMA-D
5591,C:\EMOTION\Crema D Set\AudioWAV\1051_TSI_ANG_XX.wav,ANG,CREMA-D
5592,C:\EMOTION\Crema D Set\AudioWAV\1051_TSI_DIS_XX.wav,DIS,CREMA-D
5593,C:\EMOTION\Crema D Set\AudioWAV\1051_TSI_FEA_XX.wav,FEA,CREMA-D
5594,C:\EMOTION\Crema D Set\AudioWAV\1051_TSI_HAP_XX.wav,HAP,CREMA-D
5595,C:\EMOTION\Crema D Set\AudioWAV\1051_TSI_NEU_XX.wav,NEU,CREMA-D
5596,C:\EMOTION\Crema D Set\AudioWAV\1051_TSI_SAD_XX.wav,SAD,CREMA-D
5597,C:\EMOTION\Crema D Set\AudioWAV\1051_WSI_ANG_XX.wav,ANG,CREMA-D
5598,C:\EMOTION\Crema D Set\AudioWAV\1051_WSI_DIS_XX.wav,DIS,CREMA-D
5599,C:\EMOTION\Crema D Set\AudioWAV\1051_WSI_FEA_XX.wav,FEA,CREMA-D
5600,C:\EMOTION\Crema D Set\AudioWAV\1051_WSI_HAP_XX.wav,HAP,CREMA-D
5601,C:\EMOTION\Crema D Set\AudioWAV\1051_WSI_NEU_XX.wav,NEU,CREMA-D
5602,C:\EMOTION\Crema D Set\AudioWAV\1051_WSI_SAD_XX.wav,SAD,CREMA-D
5603,C:\EMOTION\Crema D Set\AudioWAV\1052_DFA_ANG_XX.wav,ANG,CREMA-D
5604,C:\EMOTION\Crema D Set\AudioWAV\1052_DFA_DIS_XX.wav,DIS,CREMA-D
5605,C:\EMOTION\Crema D Set\AudioWAV\1052_DFA_FEA_XX.wav,FEA,CREMA-D
5606,C:\EMOTION\Crema D Set\AudioWAV\1052_DFA_HAP_XX.wav,HAP,CREMA-D
5607,C:\EMOTION\Crema D Set\AudioWAV\1052_DFA_NEU_XX.wav,NEU,CREMA-D
5608,C:\EMOTION\Crema D Set\AudioWAV\1052_DFA_SAD_XX.wav,SAD,CREMA-D
5609,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_ANG_HI.wav,ANG,CREMA-D
5610,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_ANG_LO.wav,ANG,CREMA-D
5611,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_ANG_MD.wav,ANG,CREMA-D
5612,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_DIS_HI.wav,DIS,CREMA-D
5613,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_DIS_LO.wav,DIS,CREMA-D
5614,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_DIS_MD.wav,DIS,CREMA-D
5615,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_FEA_HI.wav,FEA,CREMA-D
5616,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_FEA_LO.wav,FEA,CREMA-D
5617,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_FEA_MD.wav,FEA,CREMA-D
5618,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_HAP_HI.wav,HAP,CREMA-D
5619,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_HAP_LO.wav,HAP,CREMA-D
5620,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_HAP_MD.wav,HAP,CREMA-D
5621,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_NEU_XX.wav,NEU,CREMA-D
5622,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_SAD_HI.wav,SAD,CREMA-D
5623,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_SAD_LO.wav,SAD,CREMA-D
5624,C:\EMOTION\Crema D Set\AudioWAV\1052_IEO_SAD_MD.wav,SAD,CREMA-D
5625,C:\EMOTION\Crema D Set\AudioWAV\1052_IOM_ANG_XX.wav,ANG,CREMA-D
5626,C:\EMOTION\Crema D Set\AudioWAV\1052_IOM_DIS_XX.wav,DIS,CREMA-D
5627,C:\EMOTION\Crema D Set\AudioWAV\1052_IOM_FEA_XX.wav,FEA,CREMA-D
5628,C:\EMOTION\Crema D Set\AudioWAV\1052_IOM_HAP_XX.wav,HAP,CREMA-D
5629,C:\EMOTION\Crema D Set\AudioWAV\1052_IOM_NEU_XX.wav,NEU,CREMA-D
5630,C:\EMOTION\Crema D Set\AudioWAV\1052_IOM_SAD_XX.wav,SAD,CREMA-D
5631,C:\EMOTION\Crema D Set\AudioWAV\1052_ITH_ANG_XX.wav,ANG,CREMA-D
5632,C:\EMOTION\Crema D Set\AudioWAV\1052_ITH_DIS_XX.wav,DIS,CREMA-D
5633,C:\EMOTION\Crema D Set\AudioWAV\1052_ITH_FEA_XX.wav,FEA,CREMA-D
5634,C:\EMOTION\Crema D Set\AudioWAV\1052_ITH_HAP_XX.wav,HAP,CREMA-D
5635,C:\EMOTION\Crema D Set\AudioWAV\1052_ITH_NEU_XX.wav,NEU,CREMA-D
5636,C:\EMOTION\Crema D Set\AudioWAV\1052_ITH_SAD_XX.wav,SAD,CREMA-D
5637,C:\EMOTION\Crema D Set\AudioWAV\1052_ITS_ANG_XX.wav,ANG,CREMA-D
5638,C:\EMOTION\Crema D Set\AudioWAV\1052_ITS_DIS_XX.wav,DIS,CREMA-D
5639,C:\EMOTION\Crema D Set\AudioWAV\1052_ITS_FEA_XX.wav,FEA,CREMA-D
5640,C:\EMOTION\Crema D Set\AudioWAV\1052_ITS_HAP_XX.wav,HAP,CREMA-D
5641,C:\EMOTION\Crema D Set\AudioWAV\1052_ITS_NEU_XX.wav,NEU,CREMA-D
5642,C:\EMOTION\Crema D Set\AudioWAV\1052_ITS_SAD_XX.wav,SAD,CREMA-D
5643,C:\EMOTION\Crema D Set\AudioWAV\1052_IWL_ANG_XX.wav,ANG,CREMA-D
5644,C:\EMOTION\Crema D Set\AudioWAV\1052_IWL_DIS_XX.wav,DIS,CREMA-D
5645,C:\EMOTION\Crema D Set\AudioWAV\1052_IWL_FEA_XX.wav,FEA,CREMA-D
5646,C:\EMOTION\Crema D Set\AudioWAV\1052_IWL_HAP_XX.wav,HAP,CREMA-D
5647,C:\EMOTION\Crema D Set\AudioWAV\1052_IWL_NEU_XX.wav,NEU,CREMA-D
5648,C:\EMOTION\Crema D Set\AudioWAV\1052_IWL_SAD_XX.wav,SAD,CREMA-D
5649,C:\EMOTION\Crema D Set\AudioWAV\1052_IWW_ANG_XX.wav,ANG,CREMA-D
5650,C:\EMOTION\Crema D Set\AudioWAV\1052_IWW_DIS_XX.wav,DIS,CREMA-D
5651,C:\EMOTION\Crema D Set\AudioWAV\1052_IWW_FEA_XX.wav,FEA,CREMA-D
5652,C:\EMOTION\Crema D Set\AudioWAV\1052_IWW_HAP_XX.wav,HAP,CREMA-D
5653,C:\EMOTION\Crema D Set\AudioWAV\1052_IWW_NEU_XX.wav,NEU,CREMA-D
5654,C:\EMOTION\Crema D Set\AudioWAV\1052_IWW_SAD_XX.wav,SAD,CREMA-D
5655,C:\EMOTION\Crema D Set\AudioWAV\1052_MTI_ANG_XX.wav,ANG,CREMA-D
5656,C:\EMOTION\Crema D Set\AudioWAV\1052_MTI_DIS_XX.wav,DIS,CREMA-D
5657,C:\EMOTION\Crema D Set\AudioWAV\1052_MTI_FEA_XX.wav,FEA,CREMA-D
5658,C:\EMOTION\Crema D Set\AudioWAV\1052_MTI_HAP_XX.wav,HAP,CREMA-D
5659,C:\EMOTION\Crema D Set\AudioWAV\1052_MTI_NEU_XX.wav,NEU,CREMA-D
5660,C:\EMOTION\Crema D Set\AudioWAV\1052_MTI_SAD_XX.wav,SAD,CREMA-D
5661,C:\EMOTION\Crema D Set\AudioWAV\1052_TAI_ANG_XX.wav,ANG,CREMA-D
5662,C:\EMOTION\Crema D Set\AudioWAV\1052_TAI_DIS_XX.wav,DIS,CREMA-D
5663,C:\EMOTION\Crema D Set\AudioWAV\1052_TAI_FEA_XX.wav,FEA,CREMA-D
5664,C:\EMOTION\Crema D Set\AudioWAV\1052_TAI_HAP_XX.wav,HAP,CREMA-D
5665,C:\EMOTION\Crema D Set\AudioWAV\1052_TAI_NEU_XX.wav,NEU,CREMA-D
5666,C:\EMOTION\Crema D Set\AudioWAV\1052_TAI_SAD_XX.wav,SAD,CREMA-D
5667,C:\EMOTION\Crema D Set\AudioWAV\1052_TIE_ANG_XX.wav,ANG,CREMA-D
5668,C:\EMOTION\Crema D Set\AudioWAV\1052_TIE_DIS_XX.wav,DIS,CREMA-D
5669,C:\EMOTION\Crema D Set\AudioWAV\1052_TIE_FEA_XX.wav,FEA,CREMA-D
5670,C:\EMOTION\Crema D Set\AudioWAV\1052_TIE_HAP_XX.wav,HAP,CREMA-D
5671,C:\EMOTION\Crema D Set\AudioWAV\1052_TIE_NEU_XX.wav,NEU,CREMA-D
5672,C:\EMOTION\Crema D Set\AudioWAV\1052_TIE_SAD_XX.wav,SAD,CREMA-D
5673,C:\EMOTION\Crema D Set\AudioWAV\1052_TSI_ANG_XX.wav,ANG,CREMA-D
5674,C:\EMOTION\Crema D Set\AudioWAV\1052_TSI_DIS_XX.wav,DIS,CREMA-D
5675,C:\EMOTION\Crema D Set\AudioWAV\1052_TSI_FEA_XX.wav,FEA,CREMA-D
5676,C:\EMOTION\Crema D Set\AudioWAV\1052_TSI_HAP_XX.wav,HAP,CREMA-D
5677,C:\EMOTION\Crema D Set\AudioWAV\1052_TSI_NEU_XX.wav,NEU,CREMA-D
5678,C:\EMOTION\Crema D Set\AudioWAV\1052_TSI_SAD_XX.wav,SAD,CREMA-D
5679,C:\EMOTION\Crema D Set\AudioWAV\1052_WSI_ANG_XX.wav,ANG,CREMA-D
5680,C:\EMOTION\Crema D Set\AudioWAV\1052_WSI_DIS_XX.wav,DIS,CREMA-D
5681,C:\EMOTION\Crema D Set\AudioWAV\1052_WSI_FEA_XX.wav,FEA,CREMA-D
5682,C:\EMOTION\Crema D Set\AudioWAV\1052_WSI_HAP_XX.wav,HAP,CREMA-D
5683,C:\EMOTION\Crema D Set\AudioWAV\1052_WSI_NEU_XX.wav,NEU,CREMA-D
5684,C:\EMOTION\Crema D Set\AudioWAV\1052_WSI_SAD_XX.wav,SAD,CREMA-D
5685,C:\EMOTION\Crema D Set\AudioWAV\1053_DFA_ANG_XX.wav,ANG,CREMA-D
5686,C:\EMOTION\Crema D Set\AudioWAV\1053_DFA_DIS_XX.wav,DIS,CREMA-D
5687,C:\EMOTION\Crema D Set\AudioWAV\1053_DFA_FEA_XX.wav,FEA,CREMA-D
5688,C:\EMOTION\Crema D Set\AudioWAV\1053_DFA_HAP_XX.wav,HAP,CREMA-D
5689,C:\EMOTION\Crema D Set\AudioWAV\1053_DFA_NEU_XX.wav,NEU,CREMA-D
5690,C:\EMOTION\Crema D Set\AudioWAV\1053_DFA_SAD_XX.wav,SAD,CREMA-D
5691,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_ANG_HI.wav,ANG,CREMA-D
5692,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_ANG_LO.wav,ANG,CREMA-D
5693,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_ANG_MD.wav,ANG,CREMA-D
5694,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_DIS_HI.wav,DIS,CREMA-D
5695,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_DIS_LO.wav,DIS,CREMA-D
5696,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_DIS_MD.wav,DIS,CREMA-D
5697,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_FEA_HI.wav,FEA,CREMA-D
5698,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_FEA_LO.wav,FEA,CREMA-D
5699,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_FEA_MD.wav,FEA,CREMA-D
5700,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_HAP_HI.wav,HAP,CREMA-D
5701,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_HAP_LO.wav,HAP,CREMA-D
5702,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_HAP_MD.wav,HAP,CREMA-D
5703,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_NEU_XX.wav,NEU,CREMA-D
5704,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_SAD_HI.wav,SAD,CREMA-D
5705,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_SAD_LO.wav,SAD,CREMA-D
5706,C:\EMOTION\Crema D Set\AudioWAV\1053_IEO_SAD_MD.wav,SAD,CREMA-D
5707,C:\EMOTION\Crema D Set\AudioWAV\1053_IOM_ANG_XX.wav,ANG,CREMA-D
5708,C:\EMOTION\Crema D Set\AudioWAV\1053_IOM_DIS_XX.wav,DIS,CREMA-D
5709,C:\EMOTION\Crema D Set\AudioWAV\1053_IOM_FEA_XX.wav,FEA,CREMA-D
5710,C:\EMOTION\Crema D Set\AudioWAV\1053_IOM_HAP_XX.wav,HAP,CREMA-D
5711,C:\EMOTION\Crema D Set\AudioWAV\1053_IOM_NEU_XX.wav,NEU,CREMA-D
5712,C:\EMOTION\Crema D Set\AudioWAV\1053_IOM_SAD_XX.wav,SAD,CREMA-D
5713,C:\EMOTION\Crema D Set\AudioWAV\1053_ITH_ANG_XX.wav,ANG,CREMA-D
5714,C:\EMOTION\Crema D Set\AudioWAV\1053_ITH_DIS_XX.wav,DIS,CREMA-D
5715,C:\EMOTION\Crema D Set\AudioWAV\1053_ITH_FEA_XX.wav,FEA,CREMA-D
5716,C:\EMOTION\Crema D Set\AudioWAV\1053_ITH_HAP_XX.wav,HAP,CREMA-D
5717,C:\EMOTION\Crema D Set\AudioWAV\1053_ITH_NEU_XX.wav,NEU,CREMA-D
5718,C:\EMOTION\Crema D Set\AudioWAV\1053_ITH_SAD_XX.wav,SAD,CREMA-D
5719,C:\EMOTION\Crema D Set\AudioWAV\1053_ITS_ANG_XX.wav,ANG,CREMA-D
5720,C:\EMOTION\Crema D Set\AudioWAV\1053_ITS_DIS_XX.wav,DIS,CREMA-D
5721,C:\EMOTION\Crema D Set\AudioWAV\1053_ITS_FEA_XX.wav,FEA,CREMA-D
5722,C:\EMOTION\Crema D Set\AudioWAV\1053_ITS_HAP_XX.wav,HAP,CREMA-D
5723,C:\EMOTION\Crema D Set\AudioWAV\1053_ITS_NEU_XX.wav,NEU,CREMA-D
5724,C:\EMOTION\Crema D Set\AudioWAV\1053_ITS_SAD_XX.wav,SAD,CREMA-D
5725,C:\EMOTION\Crema D Set\AudioWAV\1053_IWL_ANG_XX.wav,ANG,CREMA-D
5726,C:\EMOTION\Crema D Set\AudioWAV\1053_IWL_DIS_XX.wav,DIS,CREMA-D
5727,C:\EMOTION\Crema D Set\AudioWAV\1053_IWL_FEA_XX.wav,FEA,CREMA-D
5728,C:\EMOTION\Crema D Set\AudioWAV\1053_IWL_HAP_XX.wav,HAP,CREMA-D
5729,C:\EMOTION\Crema D Set\AudioWAV\1053_IWL_NEU_XX.wav,NEU,CREMA-D
5730,C:\EMOTION\Crema D Set\AudioWAV\1053_IWL_SAD_XX.wav,SAD,CREMA-D
5731,C:\EMOTION\Crema D Set\AudioWAV\1053_IWW_ANG_XX.wav,ANG,CREMA-D
5732,C:\EMOTION\Crema D Set\AudioWAV\1053_IWW_DIS_XX.wav,DIS,CREMA-D
5733,C:\EMOTION\Crema D Set\AudioWAV\1053_IWW_FEA_XX.wav,FEA,CREMA-D
5734,C:\EMOTION\Crema D Set\AudioWAV\1053_IWW_HAP_XX.wav,HAP,CREMA-D
5735,C:\EMOTION\Crema D Set\AudioWAV\1053_IWW_NEU_XX.wav,NEU,CREMA-D
5736,C:\EMOTION\Crema D Set\AudioWAV\1053_IWW_SAD_XX.wav,SAD,CREMA-D
5737,C:\EMOTION\Crema D Set\AudioWAV\1053_MTI_ANG_XX.wav,ANG,CREMA-D
5738,C:\EMOTION\Crema D Set\AudioWAV\1053_MTI_DIS_XX.wav,DIS,CREMA-D
5739,C:\EMOTION\Crema D Set\AudioWAV\1053_MTI_FEA_XX.wav,FEA,CREMA-D
5740,C:\EMOTION\Crema D Set\AudioWAV\1053_MTI_HAP_XX.wav,HAP,CREMA-D
5741,C:\EMOTION\Crema D Set\AudioWAV\1053_MTI_NEU_XX.wav,NEU,CREMA-D
5742,C:\EMOTION\Crema D Set\AudioWAV\1053_MTI_SAD_XX.wav,SAD,CREMA-D
5743,C:\EMOTION\Crema D Set\AudioWAV\1053_TAI_ANG_XX.wav,ANG,CREMA-D
5744,C:\EMOTION\Crema D Set\AudioWAV\1053_TAI_DIS_XX.wav,DIS,CREMA-D
5745,C:\EMOTION\Crema D Set\AudioWAV\1053_TAI_FEA_XX.wav,FEA,CREMA-D
5746,C:\EMOTION\Crema D Set\AudioWAV\1053_TAI_HAP_XX.wav,HAP,CREMA-D
5747,C:\EMOTION\Crema D Set\AudioWAV\1053_TAI_NEU_XX.wav,NEU,CREMA-D
5748,C:\EMOTION\Crema D Set\AudioWAV\1053_TAI_SAD_XX.wav,SAD,CREMA-D
5749,C:\EMOTION\Crema D Set\AudioWAV\1053_TIE_ANG_XX.wav,ANG,CREMA-D
5750,C:\EMOTION\Crema D Set\AudioWAV\1053_TIE_DIS_XX.wav,DIS,CREMA-D
5751,C:\EMOTION\Crema D Set\AudioWAV\1053_TIE_FEA_XX.wav,FEA,CREMA-D
5752,C:\EMOTION\Crema D Set\AudioWAV\1053_TIE_HAP_XX.wav,HAP,CREMA-D
5753,C:\EMOTION\Crema D Set\AudioWAV\1053_TIE_NEU_XX.wav,NEU,CREMA-D
5754,C:\EMOTION\Crema D Set\AudioWAV\1053_TIE_SAD_XX.wav,SAD,CREMA-D
5755,C:\EMOTION\Crema D Set\AudioWAV\1053_TSI_ANG_XX.wav,ANG,CREMA-D
5756,C:\EMOTION\Crema D Set\AudioWAV\1053_TSI_DIS_XX.wav,DIS,CREMA-D
5757,C:\EMOTION\Crema D Set\AudioWAV\1053_TSI_FEA_XX.wav,FEA,CREMA-D
5758,C:\EMOTION\Crema D Set\AudioWAV\1053_TSI_HAP_XX.wav,HAP,CREMA-D
5759,C:\EMOTION\Crema D Set\AudioWAV\1053_TSI_NEU_XX.wav,NEU,CREMA-D
5760,C:\EMOTION\Crema D Set\AudioWAV\1053_TSI_SAD_XX.wav,SAD,CREMA-D
5761,C:\EMOTION\Crema D Set\AudioWAV\1053_WSI_ANG_XX.wav,ANG,CREMA-D
5762,C:\EMOTION\Crema D Set\AudioWAV\1053_WSI_DIS_XX.wav,DIS,CREMA-D
5763,C:\EMOTION\Crema D Set\AudioWAV\1053_WSI_FEA_XX.wav,FEA,CREMA-D
5764,C:\EMOTION\Crema D Set\AudioWAV\1053_WSI_HAP_XX.wav,HAP,CREMA-D
5765,C:\EMOTION\Crema D Set\AudioWAV\1053_WSI_NEU_XX.wav,NEU,CREMA-D
5766,C:\EMOTION\Crema D Set\AudioWAV\1053_WSI_SAD_XX.wav,SAD,CREMA-D
5767,C:\EMOTION\Crema D Set\AudioWAV\1054_DFA_ANG_XX.wav,ANG,CREMA-D
5768,C:\EMOTION\Crema D Set\AudioWAV\1054_DFA_DIS_XX.wav,DIS,CREMA-D
5769,C:\EMOTION\Crema D Set\AudioWAV\1054_DFA_FEA_XX.wav,FEA,CREMA-D
5770,C:\EMOTION\Crema D Set\AudioWAV\1054_DFA_HAP_XX.wav,HAP,CREMA-D
5771,C:\EMOTION\Crema D Set\AudioWAV\1054_DFA_NEU_XX.wav,NEU,CREMA-D
5772,C:\EMOTION\Crema D Set\AudioWAV\1054_DFA_SAD_XX.wav,SAD,CREMA-D
